,Platform,Brand,Category,Product Name ,Price,Reviewer,Review,Review_clean,Product Purchase,Ratings,Date Of Review,Response
2729,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris Fall Resist 3X Anti-Hair Fall Shampoo 650ml,10.43, khjchm,best buy. thanks l'oreal,best buy thanks lorean,Volume (ml):650,5.0,2020-03-13 00:00:00,yes
2730,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris Fall Resist 3X Anti-Hair Fall Shampoo 650ml,10.43, Ding J.,"like this shampoo, got it on discount price cheaper than retail. delivery was fat too",like this shampoo got it on discount price cheaper than retail delivery was fat too,Volume (ml):650,5.0,2020-03-13 00:00:00,yes
2731,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris Fall Resist 3X Anti-Hair Fall Shampoo 650ml,10.43, Catherine L.,not suitable to my hair so can’t comment more. lost a lot of hairs by using it. changed to another japanese shampoo . the hair stopped dropping immediately,not suitable to my hair so can t comment more lost a lot of hairs by using it changed to another japanese shampoo the hair stopped dropping immediately,Volume (ml):650,1.0,2020-03-13 00:00:00,no
2732,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris Fall Resist 3X Anti-Hair Fall Shampoo 650ml,10.43, Rosa O.,received in 2 days! i think it is cheaper than buying outside.,received in 2 days i think it is cheaper than buying outside,Volume (ml):650,5.0,2020-03-13 00:00:00,no
2733,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris Fall Resist 3X Anti-Hair Fall Shampoo 650ml,10.43, Calvin L.,"delivery box was sturdy, products look fine. everything good",delivery box was sturdy products look fine everything good,Volume (ml):650,5.0,2020-03-13 00:00:00,no
2734,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris Hyaluron Moisture Mask Hyaluronic Acid 250ml,15.9, ALICE T.,all are good. good buy,all are good good buy,Volume (ml):250,5.0,2020-03-13 00:00:00,no
2735,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris Hyaluron Moisture Mask Hyaluronic Acid 250ml,15.9, Chen S.,so glad i found it! cant find in any shop.,so glad i found it cant find in any shop,Volume (ml):250,5.0,2020-03-13 00:00:00,no
2736,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris EverPure Cleansing Balm,19.43, Lazada Customer,really makes my hair looks silky and soft. good product!,really makes my hair looks silky and soft good product,Volume (ml):500,5.0,2020-03-13 00:00:00,yes
2737,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris EverPure Cleansing Balm,19.43, Lazada Customer,love that i dont need to use shampoo to wash my hair. really cleanses my hair and scalp well,love that i dont need to use shampoo to wash my hair really cleanses my hair and scalp well,Volume (ml):500,5.0,2020-03-13 00:00:00,yes
2738,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris EverPure Cleansing Balm,19.43, Ginfreaks,"not much foam, texture of the shampoo is more like conditioner.",not much foam texture of the shampoo is more like conditioner,Volume (ml):500,4.0,2020-03-13 00:00:00,yes
2739,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris EverPure Cleansing Balm,19.43, Lazada Customer,very good product. love it.,very good product love it,Volume (ml):500,5.0,2020-03-13 00:00:00,no
2740,Lazada,L-oreal-Paris,Shampoo,L'Oreal Paris Total Repair 5 Repairing Shampoo 650ml,10.43, Lazada Customer,original and authentic,original and authentic,Volume (ml):700,5.0,2020-03-13 00:00:00,yes
2741,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil Eclat Imperial - Pink 100ml (Smooth and High Shine) by L'Oréal Paris Elseve,20.18, Lazada Customer,"very fast delivery, received within 3days! 
bought this through the review of costumer here, hope it’s really good.",very fast delivery received within days bought this through the review of costume here hope it s really good,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2742,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil Eclat Imperial - Pink 100ml (Smooth and High Shine) by L'Oréal Paris Elseve,20.18, Lazada Customer,fast delivery and awesome flash deal~ looking forward for more sales ~!,fast delivery and awesome flash deal looking forward for more sales,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2743,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil Eclat Imperial - Pink 100ml (Smooth and High Shine) by L'Oréal Paris Elseve,20.18, Lazada Customer,"looks authentic, have not open it. bought it together with other products during loreal super day. cheap price and good packaging.",looks authentic have not open it bought it together with other products during lorean super day cheap price and good packaging,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2744,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil Eclat Imperial - Pink 100ml (Smooth and High Shine) by L'Oréal Paris Elseve,20.18, Marie T.,"been using these for years. smells great, not oily on the hair and nourishing.",been using these for years smells great not oily on the hair and nourishing,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2745,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil Eclat Imperial - Pink 100ml (Smooth and High Shine) by L'Oréal Paris Elseve,20.18, Lazada Customer,fast delivery and wonderful product. ,fast delivery and wonderful product,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2746,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris EverSleek Frizz Finish Serum,16.43, Lazada Customer,i still not sure if this is original. as the packing look too old,i still not sure if this is original as the packing look too old,Volume (ml):118,5.0,2020-03-13 00:00:00,no
2747,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Extraordinary Oil Botanical Oil 100ml,20.18, Lazada Customer,love the oil! this product is slightly bigger than the anti fizz one i usually get. hopefully it works well too!,love the oil this product is slightly bigger than the anti fizz one i usually get hopefully it works well too,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2748,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Extraordinary Oil Botanical Oil 100ml,20.18, Lazada Customer,received in good condition plus a free micellar water . thanks seller! i will buy again.👍,received in good condition plus a free micellar water thanks seller i will buy again,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2749,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Elseve Extraordinary Oil Extra-Rich 100ml,20.18, Lazada Customer,not yet use. thanks for the gifts,not yet use thanks for the gifts,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2750,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Elseve Extraordinary Oil Extra-Rich 100ml,20.18, Lazada Customer,"authentic and good packaging. bought it during loreal super day, price is cheap and got free gift. but delivery was very long, guess it is because of campaign season...",authentic and good packaging bought it during lorean super day price is cheap and got free gift but delivery was very long guess it is because of campaign season,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2751,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Elseve Extraordinary Oil Extra-Rich 100ml,20.18, Teresa L.,"delivery very fast, it is good product with good price",delivery very fast it is good product with good price,Volume (ml):100,4.0,2020-03-13 00:00:00,yes
2752,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Elseve Extraordinary Floral Oil,20.18, Johnna M.,"received the items 3 days after i ordered it. i checked the box and bottle, all are in good condition. thank you. am a first time buyer and user. the smell is really nice and it doesn't have the sticky feeling in the hair.",received the items 3 days after i ordered it i checked the box and bottle all are in good condition thank you am a first time buyer and user the smell is really nice and it does not have the sticky feeling in the hair,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2753,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Elseve Extraordinary Floral Oil,20.18, Shirley O.,"like the fragrance & it’s not greasy at all, perfect for my hair.",like the fragrance it s not greasy at all perfect for my hair,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2754,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris EverPure Repair Sheet Mask,5.18, Lazada Customer,"waited one whole week for my delivery and realised it was wrong when it arrived. contacted l’oréal and they told me the original item was out of stock. couldn’t get an explanation on why no one bothered calling to inform me that it was out of stock. so in conclusion, they took the liberty to send me something i did not order just to fill the order and expect me to either accept it, or go through all the hassle of arranging a pickup time for a courier just to get a mere refund of $13.50.",waited one whole week for my delivery and realised it was wrong when it arrived contacted l oral and they told me the original item was out of stock could t get an explanation on why no one bothered calling to inform me that it was out of stock so in conclusion they took the liberty to send me something i did not order just to fill the order and expect me to either accept it or go through all the hassle of arranging a pickup time for a courier just to get a mere refund of 13 50,Volume (ml):4,1.0,2020-03-13 00:00:00,no
2755,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris EverPure Repair Sheet Mask,5.18, Lazada Customer,convenient for travel.,convenient for travel,Volume (ml):4,5.0,2020-03-13 00:00:00,yes
2756,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Elseve Extraordinary Floral Oil,20.18, Lazada Customer,great item ! nice smell!,great item nice smell,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2757,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Elseve Extraordinary Floral Oil,20.18, Tan L.,received with free gift. thank you seller!,received with free gift thank you seller,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2758,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Elseve Extraordinary Floral Oil,20.18, cheryl A.,item out of stock but still sold on website :(,item out of stock but still sold on webster,Volume (ml):100,1.0,2020-03-13 00:00:00,no
2759,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Ex Oil Brown Mini 30ml,7.43, Chen S.,received in good condition. have not try it yet,received in good condition have not try it yet,Volume (ml):30,5.0,2020-03-13 00:00:00,no
2760,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Ex Oil Red Mini 30ml,7.43, Candice L.,item arrived quickly and well packaged,item arrived quickly and well packaged,Volume (ml):30,5.0,2020-03-13 00:00:00,yes
2761,Lazada,L-oreal-Paris,Hair Oils,L'Oreal Paris Ex Oil Red Mini 30ml,7.43, David S.,godly.,godly,Volume (ml):30,5.0,2020-03-13 00:00:00,yes
2762,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Joan O.,my 2nd bottle. leaves my hair smooth & shiny. also my heavily dyed hair doesn’t turn into hay so quickly. so i try to apply this a few times a day.,my and bottle leaves my hair smooth shiny also my heavily dyed hair does t turn into hay so quickly so i try to apply this a few times a day,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2763,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Alif H.,item came well packed. fast delivery. seller ever included free gift. thank you so much!,item came well packed fast delivery seller ever included free gift thank you so much,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2764,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Lazada Customer,fast delivery. ordered on 1 oct & received on 3 oct. comes with free gift. nicely protected & packed. yet to try.,fast delivery ordered on 1 oct received on 3 oct comes with free gift nicely protected packed yet to try,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2765,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Jacqueline,fast delivery and received in good condition,fast delivery and received in good condition,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2766,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Lazada Customer,looking good but haven’t tried yet,looking good but haven t tried yet,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2767,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Chua J.,softens hair and is not greasy. smell is mild.,softens hair and is not greasy smell is mild,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2768,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Hailey,"good, fast delivery!",good fast delivery,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2769,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Gina S.,tried it. my hair is not so dry now.,tried it my hair is not so dry now,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2770,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Lazada Customer,good. not oily ,good not oily,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2771,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Joan O.,super fast delivery. will try it asap. but i have heard very good reviews. ,super fast delivery will try it asap but i have heard very good reviews,Volume (ml):100,5.0,2020-03-13 00:00:00,yes
2772,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Lee C.,"product does its job but they shipped a bottle that was leaking. it wasnt the courier's fault since it was bubble wrapped and the leak was contained only in the bottle. the pump is faulty too, keeps leaking and getting stuck when pressed downwards. probablt just a bad bottle or something... hard to handle the bottle now cause even after wiping it's still very oily and slippery. shipped to the wrong address some more.",product does its job but they shipped a bottle that was leaking it wasnt the courier s fault since it was bubble wrapped and the leak was contained only in the bottle the pump is faulty too keeps leaking and getting stuck when pressed downwards probably just a bad bottle or something hard to handle the bottle now cause even after wiping it is still very oily and slippery shipped to the wrong address some more,Volume (ml):100,2.0,2020-03-13 00:00:00,no
2773,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Nikki O.,the oil spilled around the bottle and the item come together with this item also affected.,the oil spilled around the bottle and the item come together with this item also affected,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2774,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Lazada Customer,product received in good condition as advertised,product received in good condition as advertised,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2775,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, lokeyy871002 from www.tryandreview.com,"i’ve continuously applied before blow drying after my hair perm from last 2 weeks. it make my hair looks so... soft, bouncy and silky, and it was not greasy and perform weightless finish! overall, i would definitely recommend this for daily hair care or even instant restore hair nourishment.",i ve continuously applied before blow drying after my hair perm from last 2 weeks it make my hair looks so soft bouncy and silky and it was not greasy and perform weightless finish overall i would definitely recommend this for daily hair care or even instant restore hair nourishment,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2776,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, nuraengelika_mua from www.tryandreview.com,i used to bleach 3 times and im using this oil for like a few mnths i do t remember how long and it slowly smoothen my hard hair!,i used to bleach 3 times and im using this oil for like a few months i do t remember how long and it slowly smoothed my hard hair,Volume (ml):100,4.0,2020-03-13 00:00:00,no
2777,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Anora2505 from www.tryandreview.com,"my hair is frizzy but after applying the oil, it keeps my hair in place. it has a pleasant scent too,not too strong. overall i like the product.",my hair is frizzy but after applying the oil it keeps my hair in place it has a pleasant scent too not too strong overall i like the product,Volume (ml):100,4.0,2020-03-13 00:00:00,no
2778,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Belley89 from www.tryandreview.com,"my hair is very fine, brittle and frizzy as my hair is very damaged after dyeing multiple times. however after using this for 1 week plus prior to blow drying my hair, i notice how smooth my hair is right after and it looks shiny too !  i used it for a long while to give an honest review. :)",my hair is very fine brittle and frizzy as my hair is very damaged after dyeing multiple times however after using this for 1 week plus prior to blow drying my hair i notice how smooth my hair is right after and it looks shiny too i used it for a long while to give an honest review,Volume (ml):100,4.0,2020-03-13 00:00:00,no
2779,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Cherielim from www.tryandreview.com,tried this product~ suprised when receving it... cause i'm expecting a tester instead of actual product... after using it my hair feel shiny amd smooth...,tried this product suprised when receiving it cause I am expecting a tester instead of actual product after using it my hair feel shiny amd smooth,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2780,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, yleeyufang from www.tryandreview.com,"no wonder it's called extraordinary oil! it does wonders to my hair that even my colleagues can tell when i use it.     the oil is very light, and quickly absorbed. it doesn't feel heavy or greasy and smells rather pleasant! my dry and crazy ends get tame very quickly, and my hair stays on point the whole day! so much love for this product!     the smaller size would be so convenient to bring out to apply after a swim.",no wonder it is called extraordinary oil it does wonders to my hair that even my colleagues can tell when i use it the oil is very light and quickly absorbed it does not feel heavy or greasy and smells rather pleasant my dry and crazy ends get tame very quickly and my hair stays on point the whole day so much love for this product the smaller size would be so convenient to bring out to apply after a swim,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2781,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Chaitally from www.tryandreview.com,"i use the oil before blow drying my hair. not only does it protect my hair from the heat, but it also helps detangle it making my hair fall lesser. i love the way it provides smoothness and nourishment of a good oil without weighing my hair down. absolutely love it!!",i use the oil before blow drying my hair not only does it protect my hair from the heat but it also helps tangle it making my hair fall lesser i love the way it provides smoothness and nourishment of a good oil without weighing my hair down absolutely love it,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2782,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, dgsy from www.tryandreview.com,"suitable for bad hair day, it enable me to change my haywire direction hairs to get back in place by just apply some of the oil serum and quick hair dryer blower! it is not oily after it's dry.",suitable for bad hair day it enable me to change my haywire direction hairs to get back in place by just apply some of the oil serum and quick hair dryer blower it is not oily after it is dry,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2783,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Roushan from www.tryandreview.com,"has a strong fragrant smell and doesn't make hair too oily, 2-3 pumps is enough to make my frizzy and bleached hair smooth again :)",has a strong fragrant smell and does not make hair too oily 2 3 pumps is enough to make my frizzy and bleached hair smooth again,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2784,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, lelaninada from www.tryandreview.com,i’ve been using this for a week now. i apply this after shower and whenever i want to go out. this oil gives me the bouncy and curve effect without the need to blow and curl my hair. suitable for someone who have dry hair after shower.,i ve been using this for a week now i apply this after shower and whenever i want to go out this oil gives me the bouncy and curve effect without the need to blow and curl my hair suitable for someone who have dry hair after shower,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2785,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Ngshuying from www.tryandreview.com,"i really like this product as it keeps my hair smooth and shiny through the day, and not just in the morning.    if also makes styling my hair a lot easier. :)",i really like this product as it keeps my hair smooth and shiny through the day and not just in the morning if also makes styling my hair a lot easier,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2786,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, ZoeD from www.tryandreview.com,"i applied a bit oil on my hair about 30 minutes before washing and applied again before drying my hair with hair-dryer.   omg, the result is amazing. i love it.  my hair is super soft and nourished after drying . i love the feeling when i touch my hair. until the next day, my hair is still soft.",i applied a bit oil on my hair about 30 minutes before washing and applied again before drying my hair with hair dryer omg the result is amazing i love it my hair is super soft and nourished after drying i love the feeling when i touch my hair until the next day my hair is still soft,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2787,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Ngjuleen from www.tryandreview.com,"i love the scent! it’s pleasant yet not too over powering.  i like the fact that there are 3 ways of application. i’ve tried all 3 before writing this and i think it works well for all 3 ways. my hair is generally dry and gets tangled up after washing. but if iapply the oil before shampooing, i find there are less tangles, yay!   i use this together with my dyson hair dryer during blow dry and the effect is great! hair looks shinier and healthier.  thank you l’oreal!",i love the scent it s pleasant yet not too over powering i like the fact that there are 3 ways of application i ve tried all 3 before writing this and i think it works well for all 3 ways my hair is generally dry and gets tangled up after washing but if apply the oil before shampooing i find there are less tangles yay i use this together with my dyson hair dryer during blow dry and the effect is great hair looks shinier and healthier thank you l real,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2788,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, EyezzyNu from www.tryandreview.com,"the product is good for normal hair. my hair is thick, dry & frizzy, so usually i need to have like 10 pumps to tame my hair.",the product is good for normal hair my hair is thick dry frizzy so usually i need to have like 10 pumps to tame my hair,Volume (ml):100,3.0,2020-03-13 00:00:00,no
2789,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, ikinman from www.tryandreview.com,"i have curly hair -like legit curly hair not wavey but curly coily ones. haven’t tried this oil and i dont know why i haven’t yet because i was shocked after my hair air dried (with ofcuz the product in my hair), my hair was soooo soft & bouncy & the ringlets it creates were juicy looking -not even exaggerating! i will definitely be posting a full indepth review on my youtube channel when i have the time to do so. overall, i do recommend it for even curly hair. but ofcuz instead of using 3-4 pumps like it recommends i used double the dose cuz curly hair tends to be dry & frizzier. i love it & would definitely repurchase once i ran out of it! check out my youtube channel & keep a look out for the indepth video on it at http://www.youtube.com/c/beautifiedzone or just search “ikinman” on youtube.",i have curly hair like legit curly hair not wave but curly coil ones haven t tried this oil and i dont know why i haven t yet because i was shocked after my hair air dried with focus the product in my hair my hair was soo soft bouncy the ringlets it creates were juicy looking not even exaggerating i will definitely be posting a full indepth review on my couture channel when i have the time to do so overall i do recommend it for even curly hair but focus instead of using 3 4 pumps like it recommends i used double the dose cut curly hair tends to be dry frazier i love it would definitely repurchase once i ran out of it check out my couture channel keep a look out for the indepth video on it at ttp ww couture com c beautifiedzone or just search kinsman on couture,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2790,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Dor90 from www.tryandreview.com,"love the scent and my hair feels light and tangle free after using this! unlike other oil, this does not makes my hair looks oily and dull. highly recommended!",love the scent and my hair feels light and tangle free after using this unlike other oil this does not makes my hair looks oily and dull highly recommended,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2791,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Footgal from www.tryandreview.com,i accidentally broke the bottle after 1 try. i think it is better for it to be in plastic instead of glass bottle!   pumped 2 times for my hair ends. i think it is ok to even out frizzy parts. won’t feel greasy on hair but is difficult to wash off with soap. overall is so-so. i still prefer another brand that starts with ‘k’.,i accidentally broke the bottle after 1 try i think it is better for it to be in plastic instead of glass bottle pumped 2 times for my hair ends i think it is ok to even out frizzy parts won t feel greasy on hair but is difficult to wash off with soap overall is so so i still prefer another brand that starts with k,Volume (ml):100,4.0,2020-03-13 00:00:00,no
2792,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Misha190218 from www.tryandreview.com,"it makes my hair very soft and manageable and manageable. i love the smell, it makes my hair smells fresh the whole day.",it makes my hair very soft and manageable and manageable i love the smell it makes my hair smells fresh the whole day,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2793,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, poovli from www.tryandreview.com,i really have dry hair with spilt ends due to all the bleaching previously. i went to cut off my spilt ends and applied this oil after wash. this oil works best after wash instead of using on dry hair. the moist is there after a long day.,i really have dry hair with spilt ends due to all the bleaching previously i went to cut off my spilt ends and applied this oil after wash this oil works best after wash instead of using on dry hair the moist is there after a long day,Volume (ml):100,4.0,2020-03-13 00:00:00,no
2794,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Rosalindye from www.tryandreview.com,great serum for hair. not too oily as other brands i have tried before. but would be even more ideal if more watery texture.,great serum for hair not too oily as other brands i have tried before but would be even more ideal if more watery texture,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2795,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Sabsab23 from www.tryandreview.com,"after application, my hair is non-frizzy and smooth. the product is non- greasy and fragrance free... i love it!!",after application my hair is non frizzy and smooth the product is non greasy and fragrance free i love it,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2796,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Annne_l from www.tryandreview.com,because i love playing with hair colours i have pretty dry and fragile hair from all the treatments. so when #tryandreview sent me a bottle of l’oréal 3in1 extraordinary oil i couldn’t wait to try it and see its effects. i’d been looking for a hair treatment that i could use on dry hair before shampoo and had trouble finding one. so when i read that this could be used before shampoo to me this product had already won half the battle. i worked 10pumps of oil through my hair and left it in for about 15mins before shampooing it out. i applied another 2 more pumps after towel drying. the results was that my hair definitely felt softer though it didn’t do much for my frizz. but the comb definitely made its way through a lot easier.     the bottle design doesn’t really help in the pumping of the oil because you have to lift it up and angle it so that it doesn’t trickle down the sides. so if you have already worked the oil through your hair the first time to pump loren product you’ll have to pick up the bottle with oily hands or risk coating the bottle with more oil.,because i love playing with hair colours i have pretty dry and fragile hair from all the treatments so when tryandreview sent me a bottle of l oral in extraordinary oil i could t wait to try it and see its effects i d been looking for a hair treatment that i could use on dry hair before shampoo and had trouble finding one so when i read that this could be used before shampoo to me this product had already won half the battle i worked pumps of oil through my hair and left it in for about mins before shampooing it out i applied another 2 more pumps after towel drying the results was that my hair definitely felt softer though it didn t do much for my frizz but the comb definitely made its way through a lot easier the bottle design does t really help in the pumping of the oil because you have to lift it up and angle it so that it does t trickle down the sides so if you have already worked the oil through your hair the first time to pump loren product you ll have to pick up the bottle with oily hands or risk coating the bottle with more oil,Volume (ml):100,5.0,2020-03-13 00:00:00,no
